Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ37,OUT045,76.80555
FDH41,OUT010,85.30421
FDQ04,OUT046,16.505304
NCQ02,OUT027,77.02805
FDJ57,OUT027,76.38198
NCE07,OUT049,56.82832
FDE56,OUT013,24.491014
FDI20,OUT049,84.12866
FDK36,OUT018,18.720661
FDP08,OUT027,78.05186
FDF44,OUT017,52.373505
NCU53,OUT017,67.00186
FDF47,OUT035,89.91952
FDS55,OUT010,59.853073
FDZ52,OUT010,43.68931
FDL04,OUT018,40.887085
NCM26,OUT035,61.068794
FDX43,OUT049,67.86518
FDP52,OUT049,91.43098
DRK49,OUT045,16.592686
FDE38,OUT013,67.391426
DRF13,OUT035,58.39063
FDK41,OUT010,33.51581
FDJ04,OUT027,49.07431
FDZ44,OUT018,46.528244
FDS11,OUT013,91.60548
FDA55,OUT049,90.28003
NCW53,OUT046,77.96241
FDB49,OUT027,40.95332
FDD23,OUT017,75.20838
NCV42,OUT045,44.417404
NCZ29,OUT018,50.014854
FDQ26,OUT013,23.7926
FDV08,OUT017,16.098717
FDC53,OUT049,40.44258
FDV58,OUT010,78.52177
NCP02,OUT019,23.512886
DRI37,OUT045,22.76348
FDQ12,OUT049,92.31765
FDE33,OUT046,30.690943
FDX27,OUT045,37.887295
FDM22,OUT017,20.309586
NCH30,OUT019,46.023426
FDC04,OUT017,96.46589
FDO38,OUT046,32.040943
FDV52,OUT027,47.916237
FDB32,OUT013,38.25627
FDV43,OUT018,17.398273
FDI24,OUT018,70.34782
FDR40,OUT017,32.589386
FDW02,OUT049,50.488148
FDE44,OUT049,19.419857
FDL38,OUT046,36.100815
NCT54,OUT010,38.25867
DRJ39,OUT010,87.595276
FDW55,OUT049,99.956505
DRF13,OUT019,58.471214
NCW17,OUT049,52.079735
FDP13,OUT035,16.34155
FDS08,OUT018,68.96333
NCP17,OUT035,24.857304
NCO53,OUT035,72.967995
FDH19,OUT045,69.61263
FDJ04,OUT017,47.523834
FDG10,OUT049,23.239788
FDA40,OUT010,34.568092
FDI53,OUT045,65.11461
FDU09,OUT010,22.18384
FDK60,OUT045,39.3531
FDR43,OUT017,13.489785
FDW22,OUT017,87.945435
DRP47,OUT010,100.67254
DRG48,OUT010,58.41636
FDA14,OUT035,58.53893
FDU49,OUT013,35.66368
FDK28,OUT045,103.25539
FDT19,OUT046,70.09116
NCQ42,OUT045,50.072803
FDD03,OUT045,94.00837
NCM53,OUT013,43.965874
NCX53,OUT045,56.326107
FDV14,OUT027,35.250504
NCZ54,OUT017,64.351295
FDB39,OUT013,22.766005
DRC24,OUT046,61.796913
FDY36,OUT013,30.33348
FDN01,OUT035,70.960976
DRH25,OUT046,21.1432
FDV08,OUT046,17.909891
NCP53,OUT049,96.0046
FDU52,OUT010,62.56783
NCI42,OUT045,82.898315
FDZ14,OUT035,48.48427
FDF11,OUT046,96.88668
FDQ13,OUT018,33.30463
FDO32,OUT010,18.349009
DRJ37,OUT018,60.444572
FDY43,OUT046,67.65755
NCT41,OUT017,61.018738
NCV17,OUT045,53.047047
FDM04,OUT027,22.054462
DRB48,OUT018,14.267555
FDM24,OUT013,62.386906
FDT37,OUT049,102.085365
NCO05,OUT010,38.842133
FDL13,OUT046,94.11983
FDL15,OUT017,60.791748
FDB11,OUT018,88.28135
FDL14,OUT019,63.086872
FDY10,OUT019,46.231045
FDJ40,OUT049,44.657684
NCW18,OUT046,95.367355
NCY06,OUT013,52.50863
DRE13,OUT018,33.55812
FDA26,OUT045,87.31216
NCE19,OUT010,20.842274
FDE33,OUT035,31.970295
DRL59,OUT027,22.025217
FDY07,OUT046,18.408682
FDF57,OUT018,67.33011
FDM58,OUT035,44.083942
FDP26,OUT027,42.445496
FDY32,OUT046,66.62807
FDD51,OUT010,18.431484
FDU22,OUT018,46.72766
FDZ49,OUT018,87.89312
NCI42,OUT017,82.91781
FDT04,OUT027,15.91798
NCU41,OUT045,76.2744
FDS56,OUT045,105.74519
NCN42,OUT017,58.65935
FDK34,OUT046,95.84751
FDB03,OUT017,95.7945
DRJ25,OUT035,19.71175
FDT25,OUT027,50.578022
FDN20,OUT013,68.13387
FDP09,OUT013,86.18269
FDM20,OUT019,98.04255
NCG55,OUT046,46.0431
NCP14,OUT045,42.097584
NCH06,OUT046,98.85977
FDV52,OUT013,47.597942
NCL07,OUT035,16.18147
DRJ11,OUT027,77.66835
DRO59,OUT013,30.692154
FDW15,OUT010,58.777145
NCQ30,OUT035,48.760117
NCN54,OUT019,30.36896
FDY01,OUT027,47.60161
FDX39,OUT035,85.371086
FDH53,OUT027,33.991158
FDA57,OUT035,16.383825
NCC07,OUT010,42.207134
FDU28,OUT013,76.071365
FDK36,OUT010,19.149218
FDR36,OUT018,16.64634
NCQ17,OUT035,62.099525
FDS28,OUT019,22.238308
FDE08,OUT045,59.33982
FDU22,OUT046,48.42028
FDG41,OUT045,44.198666
FDO31,OUT010,31.068949
FDM21,OUT019,103.229965
FDU40,OUT017,76.55781
FDV36,OUT018,49.224255
FDT10,OUT027,24.484613
FDX38,OUT045,19.256556
NCU30,OUT027,66.76836
NCV06,OUT049,77.659546
FDT16,OUT035,105.06158
NCP41,OUT027,44.38195
FDZ56,OUT017,67.20463
FDC22,OUT035,77.13642
FDU10,OUT035,15.405534
FDS46,OUT045,46.94538
FDO08,OUT049,66.92092
NCV42,OUT018,43.107464
FDP33,OUT035,101.63274
FDJ12,OUT046,83.256386
FDH04,OUT045,35.999992
NCU54,OUT013,85.70202
FDO36,OUT010,71.801094
FDT37,OUT027,103.62045
FDD14,OUT010,73.976265
FDA16,OUT013,89.44442
NCS42,OUT019,37.328808
FDP10,OUT019,42.14401
FDQ28,OUT049,61.578007
FDK57,OUT010,47.71013
FDK02,OUT013,48.179264
FDW47,OUT018,47.306896
NCC42,OUT018,54.7243
FDQ37,OUT018,76.32963
FDL40,OUT046,38.185516
DRE13,OUT010,35.397377
FDQ34,OUT027,42.772102
NCB54,OUT046,51.96486
FDS48,OUT049,60.070087
FDO15,OUT045,28.806597
NCT30,OUT013,19.01728
FDU49,OUT027,35.124012
FDE21,OUT046,46.419975
FDS49,OUT019,31.61206
FDT38,OUT027,35.03437
FDZ01,OUT045,41.14456
FDC41,OUT035,30.255337
DRG13,OUT010,64.84467
NCZ42,OUT018,93.83409
NCM07,OUT045,34.264797
NCV17,OUT018,51.279606
DRK39,OUT035,33.30918
FDS37,OUT018,44.930347
FDV12,OUT019,39.072636
NCG19,OUT018,93.18325
FDS51,OUT013,25.607803
NCO14,OUT046,17.61516
FDC38,OUT046,53.918858
FDN15,OUT046,56.445538
NCH42,OUT013,92.62248
FDQ22,OUT046,15.057979
FDC05,OUT013,79.19198
FDZ31,OUT013,77.77851
DRJ23,OUT049,76.445564
FDC52,OUT035,60.756294
DRD12,OUT010,35.762108
FDV55,OUT017,57.93885
FDD32,OUT046,32.80461
FDR01,OUT049,81.12896
FDY08,OUT019,56.52494
FDQ45,OUT045,74.3348
DRN11,OUT027,59.171593
NCS05,OUT018,52.833824
FDY32,OUT035,65.49723
NCD31,OUT045,66.296135
NCE06,OUT049,65.33887
NCP14,OUT046,41.692474
NCF18,OUT019,77.2129
FDF14,OUT018,59.624985
FDB22,OUT017,61.93048
NCH54,OUT049,64.219826
FDU27,OUT035,19.591133
FDS58,OUT027,64.84183
NCU29,OUT035,58.191532
FDJ57,OUT013,75.69236
FDL56,OUT049,34.825684
FDH60,OUT035,78.259155
FDN24,OUT018,20.367771
FDD02,OUT017,47.77719
FDP15,OUT017,103.05607
FDB28,OUT027,80.35424
DRC49,OUT045,58.269176
NCG30,OUT018,48.154938
FDJ14,OUT049,32.142044
FDL52,OUT045,15.057076
NCG19,OUT027,95.03997
NCN41,OUT035,49.519295
FDW22,OUT013,90.60318
FDI02,OUT013,45.612206
FDV51,OUT045,66.14322
FDV48,OUT046,32.33782
NCL17,OUT019,57.083176
FDP46,OUT045,35.776936
FDU10,OUT045,14.412054
FDT37,OUT010,102.36154
FDI27,OUT035,18.876892
FDN51,OUT046,104.9647
FDW07,OUT035,34.864025
FDN45,OUT049,89.74033
DRN37,OUT027,67.75256
DRF48,OUT049,76.030495
FDP38,OUT019,20.591831
NCX18,OUT027,79.79015
FDK45,OUT018,44.90448
FDZ37,OUT049,35.094772
FDS50,OUT018,88.3615
NCR54,OUT018,77.19182
NCS17,OUT035,37.755695
FDV31,OUT046,71.90035
DRE27,OUT017,38.29559
FDN60,OUT013,64.782234
FDK26,OUT013,75.38077
FDX37,OUT018,38.98137
FDW31,OUT046,79.63445
FDX26,OUT018,72.36813
DRL49,OUT019,57.552788
FDU49,OUT017,34.123714
FDY58,OUT046,92.058464
FDN03,OUT045,99.83297
NCV06,OUT010,76.781685
FDH53,OUT045,32.958427
FDG31,OUT018,25.325085
NCC06,OUT045,51.671978
FDS13,OUT049,107.09755
FDP16,OUT035,98.80599
FDA35,OUT013,49.24748
DRP47,OUT018,100.53673
FDY28,OUT010,85.93011
FDY20,OUT035,36.514523
NCH30,OUT017,44.25488
NCR29,OUT019,22.876286
NCP05,OUT013,60.6926
NCF30,OUT019,50.43579
FDA08,OUT035,66.49639
FDN51,OUT027,105.6491
FDH12,OUT046,43.298073
FDY39,OUT017,72.91762
NCO53,OUT045,73.602325
FDB40,OUT046,58.60719
FDH02,OUT049,36.382828
FDY11,OUT027,26.460949
FDQ09,OUT019,45.8916
FDP16,OUT013,99.86172
NCF55,OUT018,12.811361
FDY09,OUT027,71.950554
FDY39,OUT045,73.30181
NCU53,OUT049,66.276306
NCT41,OUT049,61.186733
FDJ45,OUT046,14.25635
FDR28,OUT013,66.37979
FDN08,OUT013,48.60963
FDJ07,OUT049,46.339905
FDZ09,OUT027,67.0241
FDQ14,OUT017,60.141106
FDY12,OUT027,20.922464
FDK57,OUT046,48.829556
FDD20,OUT049,49.63608
FDS36,OUT018,43.65062
FDI40,OUT049,41.401413
FDJ40,OUT045,44.31391
FDE08,OUT013,59.64217
DRK01,OUT013,39.519493
FDC58,OUT049,17.508114
FDE50,OUT046,75.84453
FDX48,OUT035,61.157753
DRM35,OUT018,70.37737
FDG41,OUT013,44.6033
FDB52,OUT046,102.77055
FDV19,OUT045,63.597885
DRG48,OUT017,57.98395
FDI26,OUT013,73.455765
FDU11,OUT019,48.9283
FDF59,OUT019,51.71792
FDR07,OUT049,38.783455
NCE06,OUT017,64.784325
FDE10,OUT046,53.71402
NCO55,OUT046,44.016094
FDZ13,OUT013,21.19857
FDT50,OUT017,38.708042
FDH12,OUT010,42.08611
FDD21,OUT045,46.844185
NCM05,OUT013,106.65521
FDK04,OUT013,24.509165
FDN33,OUT017,38.506466
NCM18,OUT010,24.732697
DRC25,OUT049,34.836292
FDT47,OUT017,38.57893
FDD45,OUT027,39.363956
NCD07,OUT018,44.75291
NCY54,OUT010,69.62067
FDL12,OUT049,24.375965
FDL02,OUT017,41.649548
FDC60,OUT035,36.50535
FDR37,OUT017,72.09231
FDY16,OUT017,73.51757
FDU26,OUT045,48.181053
FDN24,OUT013,21.656788
FDH44,OUT013,60.39952
FDE23,OUT010,17.882595
FDW60,OUT017,70.46661
FDQ55,OUT049,46.908905
FDV32,OUT027,25.567871
FDV03,OUT010,62.03066
FDY14,OUT010,106.39742
NCL55,OUT027,102.809074
DRF25,OUT017,15.375198
FDX03,OUT046,17.92982
FDF40,OUT045,99.15164
FDX24,OUT010,36.31819
FDA25,OUT049,41.37675
FDH21,OUT018,62.514225
FDB47,OUT010,84.154686
FDT34,OUT019,42.593826
FDS39,OUT010,56.30643
NCU05,OUT046,31.805222
FDE02,OUT049,37.907772
FDL25,OUT035,36.827236
FDC50,OUT049,37.817703
FDZ32,OUT049,43.174107
FDV14,OUT045,34.6486
FDR07,OUT045,38.586845
FDB26,OUT049,21.163612
NCR50,OUT045,61.024826
FDP01,OUT018,60.264763
FDH57,OUT045,52.459213
FDM60,OUT027,16.628618
FDA45,OUT017,69.36655
FDU55,OUT017,103.27252
FDH40,OUT035,33.40178
FDG40,OUT019,13.33321
FDT12,OUT049,90.24914
DRL59,OUT045,21.26003
FDT47,OUT018,38.720657
FDI60,OUT017,25.902973
DRF51,OUT027,15.820542
NCK31,OUT049,20.535545
FDB08,OUT045,64.48637
FDM44,OUT035,40.85285
FDD46,OUT018,60.158573
FDR27,OUT019,52.71548
FDV56,OUT010,43.16134
FDM02,OUT049,34.84648
FDU45,OUT018,44.07218
FDZ10,OUT017,49.7824
NCK31,OUT010,19.71065
FDR27,OUT035,53.826294
FDF33,OUT013,44.33853
FDJ36,OUT046,41.98527
FDP33,OUT049,102.2479
FDG17,OUT046,98.74151
FDG47,OUT027,106.79264
NCW29,OUT046,51.793613
DRH59,OUT017,28.778826
FDR32,OUT017,91.76801
FDP48,OUT035,73.09342
FDG17,OUT035,98.31784
DRJ59,OUT017,15.8904
FDY48,OUT027,42.33025
FDB02,OUT046,70.69682
FDN10,OUT019,47.64541
NCD55,OUT035,16.73901
FDX34,OUT013,49.910137
FDZ38,OUT045,68.41601
DRF37,OUT049,105.358635
DRL47,OUT019,50.43566
FDL27,OUT035,25.902653
NCP53,OUT035,94.82705
FDT03,OUT019,74.26548
FDJ28,OUT035,76.94613
FDF40,OUT018,98.061226
FDA32,OUT035,86.8264
NCP02,OUT017,23.308994
FDZ31,OUT045,77.67302
NCQ29,OUT013,106.09086
FDP57,OUT010,41.550694
FDL32,OUT027,46.34105
DRB01,OUT035,77.15018
FDJ40,OUT046,44.30395
FDO24,OUT018,62.671165
FDO11,OUT018,98.29657
FDA56,OUT035,48.36481
FDF02,OUT045,42.063217
FDA10,OUT013,49.57598
NCI55,OUT017,48.368427
FDZ40,OUT010,20.97829
FDV08,OUT049,17.02282
FDN48,OUT013,36.747807
FDU57,OUT017,60.09525
DRF49,OUT013,46.970703
FDS02,OUT035,78.27807
FDS43,OUT046,75.13429
FDT16,OUT013,104.91419
FDX19,OUT027,94.86506
FDK15,OUT046,39.946518
DRA12,OUT049,56.94118
FDY35,OUT017,17.66795
NCU42,OUT013,68.941536
FDD26,OUT013,75.13398
FDR11,OUT018,63.395927
NCP53,OUT045,95.90652
FDP34,OUT045,62.941357
NCV41,OUT019,44.349827
FDN20,OUT018,65.60842
FDZ16,OUT018,76.189316
FDZ28,OUT049,50.936867
NCL55,OUT013,102.6355
NCJ17,OUT046,34.587135
FDT37,OUT046,102.80491
FDV51,OUT049,67.425026
FDZ28,OUT035,51.497734
FDN27,OUT013,47.65256
FDS14,OUT019,63.90894
FDZ58,OUT045,49.00858
FDD46,OUT046,62.81864
FDJ03,OUT035,19.417196
FDU03,OUT010,71.799355
FDA33,OUT027,60.596363
NCW53,OUT035,76.512825
NCC55,OUT017,14.600662
FDP52,OUT019,92.63873
FDE39,OUT049,48.71814
FDB44,OUT035,84.5772
FDG59,OUT013,15.30558
FDI05,OUT013,30.58039
FDF59,OUT045,51.509064
FDM39,OUT019,72.74357
FDB14,OUT013,36.94432
NCS05,OUT019,54.317085
DRJ35,OUT045,25.048271
FDO31,OUT019,32.087517
FDA31,OUT046,70.08792
FDX40,OUT049,15.435466
FDW56,OUT045,77.15185
FDH09,OUT018,19.464825
FDA52,OUT019,71.20111
FDF20,OUT019,79.8089
FDE40,OUT046,24.673962
NCU17,OUT046,40.725388
NCP14,OUT035,42.83272
FDN25,OUT027,23.22699
FDU39,OUT049,23.623852
NCM05,OUT017,106.0081
FDU07,OUT017,59.69896
FDF28,OUT049,50.781143
FDR57,OUT049,64.15968
FDJ33,OUT013,50.389915
DRH23,OUT035,22.284603
FDQ52,OUT046,100.046364
DRK13,OUT035,79.278175
FDP09,OUT046,85.0505
FDR08,OUT027,44.819473
FDV50,OUT045,49.10336
FDT13,OUT049,76.3128
FDJ27,OUT027,41.364494
FDH21,OUT046,63.323444
FDW14,OUT027,36.083065
FDL52,OUT049,16.163435
FDW28,OUT017,78.34803
FDL40,OUT049,39.02658
FDE24,OUT046,57.15901
FDX35,OUT049,91.87998
FDP46,OUT017,35.004673
FDX56,OUT045,82.67892
FDQ45,OUT049,74.716515
FDK50,OUT027,65.666794
FDY26,OUT045,84.52691
FDQ09,OUT017,45.65316
FDN39,OUT049,67.78772
FDP13,OUT017,16.207834
FDR51,OUT013,61.13513
FDZ49,OUT010,87.46728
FDL28,OUT018,91.1706
FDZ10,OUT035,50.231632
FDK38,OUT013,60.42875
DRL49,OUT027,58.51454
FDR15,OUT013,62.482147
FDQ24,OUT035,100.84419
FDD56,OUT013,71.66128
NCR42,OUT046,13.334566
FDH52,OUT045,25.536316
FDH57,OUT019,52.70568
FDR15,OUT010,62.607662
FDJ34,OUT035,50.31213
FDW37,OUT035,36.84211
FDQ23,OUT018,39.67077
FDP34,OUT013,64.29505
FDE04,OUT027,73.69359
FDC48,OUT045,32.534424
FDA47,OUT019,65.48956
FDI35,OUT018,70.93634
NCV05,OUT013,63.60542
FDR28,OUT045,64.978546
FDH31,OUT017,39.162437
FDP59,OUT019,42.040955
FDS19,OUT018,29.511627
FDM60,OUT045,16.492931
FDJ44,OUT018,68.306206
DRH51,OUT017,34.3461
DRC25,OUT017,34.13655
DRE25,OUT013,38.082123
NCX05,OUT049,46.2776
FDR11,OUT017,63.25946
DRP47,OUT045,100.54885
DRC49,OUT019,58.08744
FDQ47,OUT027,15.305542
FDL20,OUT013,45.213234
FDM34,OUT035,52.342003
NCN55,OUT013,96.88477
FDD41,OUT035,42.1147
FDE52,OUT049,36.472248
NCT18,OUT019,72.33916
FDJ32,OUT018,22.832474
FDE16,OUT046,84.70379
FDZ09,OUT045,65.29206
DRZ11,OUT046,50.081203
FDK41,OUT049,34.818867
FDE56,OUT049,24.555004
FDH34,OUT013,75.62393
DRI49,OUT013,33.099613
DRI59,OUT046,90.58931
DRC36,OUT049,70.06989
FDS15,OUT019,42.76306
FDI07,OUT018,77.44553
FDZ15,OUT018,46.421837
NCX41,OUT027,85.89629
NCO29,OUT019,67.14309
FDF57,OUT013,68.37205
FDI33,OUT035,36.336086
DRJ47,OUT049,69.15857
FDB34,OUT046,34.759605
FDY22,OUT027,58.520355
DRL11,OUT017,63.31915
FDY46,OUT035,75.541954
FDG17,OUT013,98.605896
FDE52,OUT018,34.44869
DRP47,OUT027,102.07671
FDO01,OUT010,50.60321
FDL09,OUT046,68.14061
FDR57,OUT013,64.37621
DRD37,OUT035,19.398258
FDQ36,OUT027,16.327019
FDL33,OUT049,79.30988
FDL48,OUT045,19.653587
FDL28,OUT049,92.96224
NCN29,OUT046,19.112106
FDO13,OUT035,66.7141
FDB38,OUT045,64.74893
FDI36,OUT035,78.76893
FDI58,OUT035,36.865288
FDH22,OUT018,50.725967
FDQ27,OUT013,43.167095
FDT33,OUT046,67.09887
FDC56,OUT045,47.981934
FDF14,OUT046,62.561512
FDQ39,OUT017,76.664986
NCM43,OUT017,65.63349
FDS46,OUT035,48.04893
FDI22,OUT049,83.44053
NCE43,OUT045,68.43089
FDZ36,OUT010,74.47434
FDR13,OUT019,46.814865
FDP46,OUT018,34.60072
FDW56,OUT019,77.3655
FDB40,OUT017,57.883648
FDM28,OUT018,70.446335
FDV49,OUT013,107.09269
NCS53,OUT018,61.690887
FDO03,OUT049,92.10089
FDT15,OUT035,73.677635
FDD33,OUT049,92.726326
FDX13,OUT017,100.34405
FDH60,OUT013,79.788055
DRH51,OUT046,34.713936
NCL07,OUT049,16.87909
FDW51,OUT045,86.00068
FDF21,OUT019,75.84467
FDH26,OUT019,56.623505
FDJ03,OUT049,20.299099
FDU35,OUT017,39.136597
DRL01,OUT018,91.675186
FDE59,OUT045,14.680735
FDI60,OUT035,25.848356
DRH39,OUT035,30.774517
FDK36,OUT049,20.091846
FDN52,OUT045,34.333786
FDU12,OUT017,105.04169
NCT05,OUT027,103.763084
FDS37,OUT027,47.966908
FDK24,OUT017,18.397993
DRF36,OUT013,77.69831
FDN46,OUT010,40.37768
NCN06,OUT045,65.324524
FDD59,OUT035,32.464127
FDM14,OUT045,43.937088
FDO10,OUT018,21.44126
FDU35,OUT013,40.315216
NCA30,OUT018,74.336006
NCO41,OUT049,39.30111
FDI24,OUT046,70.88713
FDZ16,OUT046,77.47323
FDV47,OUT046,33.244465
FDV16,OUT045,14.005464
FDZ22,OUT035,32.969486
FDO20,OUT010,101.44541
FDW38,OUT013,23.174847
FDW52,OUT045,65.826454
FDT43,OUT019,20.566238
NCS29,OUT045,106.277176
NCC31,OUT017,61.811123
FDA21,OUT017,74.46145
FDQ55,OUT046,46.877037
NCE54,OUT049,30.350485
FDD45,OUT017,37.41561
NCP17,OUT017,25.045628
FDR47,OUT035,77.31675
DRM35,OUT013,72.18572
FDR47,OUT019,78.35055
FDX19,OUT010,93.226685
FDV22,OUT027,63.75837
FDQ46,OUT027,45.53093
DRO47,OUT045,45.253197
FDB44,OUT010,84.27121
FDN02,OUT010,81.76122
FDW10,OUT045,69.77422
FDJ41,OUT019,105.76512
FDM50,OUT046,23.577381
FDW10,OUT035,70.75024
FDY48,OUT049,41.17371
NCE30,OUT027,86.55295
FDO04,OUT045,22.581959
FDQ26,OUT010,22.696157
NCX29,OUT018,57.51905
FDE39,OUT046,47.68227
NCR54,OUT027,79.25634
NCP55,OUT027,23.52739
FDX22,OUT017,84.541046
FDI05,OUT035,29.852325
FDC51,OUT027,51.08742
FDC10,OUT013,48.718594
FDJ46,OUT045,69.99531
FDV10,OUT010,17.379099
FDX12,OUT027,98.40046
FDL43,OUT019,31.379692
DRB13,OUT046,76.438805
FDF59,OUT027,52.312347
FDT35,OUT049,67.3684
NCJ19,OUT035,23.163105
FDT35,OUT018,66.664406
FDI48,OUT046,20.120949
DRC24,OUT019,61.596664
NCZ05,OUT017,41.083046
FDJ57,OUT049,74.777534
FDX11,OUT017,72.755264
FDE09,OUT035,44.59899
NCK06,OUT049,48.771385
DRE37,OUT017,75.87352
FDV56,OUT046,42.71872
FDY43,OUT017,66.63447
FDV35,OUT013,62.18638
FDF05,OUT019,105.41585
FDA36,OUT035,73.8019
FDS13,OUT027,106.60932
FDU47,OUT013,57.779564
FDI36,OUT010,78.17424
FDH48,OUT046,34.87683
FDZ14,OUT013,49.755905
FDS46,OUT013,49.165253
FDE21,OUT017,46.91611
FDA26,OUT049,88.852
FDV12,OUT046,40.22564
FDL46,OUT019,46.808132
FDN57,OUT013,57.961987
NCJ18,OUT017,46.844776
FDO36,OUT045,71.87689
FDX55,OUT018,85.25636
FDT25,OUT019,49.785133
FDD16,OUT049,29.83424
NCX18,OUT013,79.51603
NCG55,OUT018,44.72599
NCV18,OUT049,33.81531
NCS18,OUT035,43.249184
FDC37,OUT045,42.89923
FDE47,OUT046,49.970516
DRG49,OUT019,99.07402
FDC39,OUT049,83.38896
FDH24,OUT019,64.237785
FDV39,OUT027,80.64775
NCL17,OUT045,57.62842
NCY53,OUT035,45.27481
FDH52,OUT013,26.15563
NCD19,OUT018,20.567852
FDI44,OUT046,30.683392
DRD49,OUT027,96.62653
FDN08,OUT035,47.94507
FDO20,OUT027,102.600105
FDY02,OUT046,105.37571
FDX23,OUT045,37.723618
FDX01,OUT017,46.22435
FDH20,OUT027,39.662277
NCX41,OUT017,84.36233
FDD21,OUT027,47.18701
DRH11,OUT019,21.980303
DRE60,OUT018,89.36311
FDB10,OUT013,96.116325
FDH38,OUT013,48.244507
NCL07,OUT018,14.3689375
FDD48,OUT046,45.88663
NCT54,OUT027,38.35127
FDF32,OUT027,80.75947
DRH51,OUT045,35.27639
DRG03,OUT035,62.421925
NCY42,OUT019,57.76677
FDH32,OUT017,37.7208
NCJ06,OUT027,49.406307
FDH47,OUT027,39.71773
FDZ08,OUT018,31.73453
FDK16,OUT017,38.10263
DRG01,OUT018,29.30151
NCM53,OUT027,43.109184
NCB07,OUT035,78.84113
NCZ06,OUT035,101.35337
FDU48,OUT049,52.41867
NCB55,OUT027,24.483788
FDP15,OUT013,104.36037
FDF17,OUT046,79.13102
NCN06,OUT049,66.57668
DRM48,OUT018,14.201903
FDH10,OUT046,76.9329
FDC60,OUT018,34.433586
FDE35,OUT018,22.425537
DRI23,OUT013,65.83462
NCR38,OUT013,102.45381
FDP04,OUT035,24.893995
NCW17,OUT045,52.174103
FDX34,OUT017,48.858185
NCK53,OUT045,39.458447
NCO54,OUT010,21.568169
NCH55,OUT046,51.21942
FDT44,OUT027,47.916973
DRG49,OUT046,97.898
FDX46,OUT010,22.627178
DRG36,OUT049,68.72119
FDU37,OUT049,32.80881
FDK10,OUT049,73.34518
DRF37,OUT027,106.03498
FDC44,OUT035,45.087692
FDP15,OUT046,103.42505
FDZ27,OUT027,20.494177
FDY22,OUT019,57.909214
DRG51,OUT035,66.68898
FDN58,OUT045,93.686485
FDW01,OUT049,61.977562
FDX24,OUT018,36.497616
FDO51,OUT017,16.966574
FDJ52,OUT027,65.85682
NCY06,OUT010,51.49012
FDE20,OUT018,66.32357
FDT23,OUT010,30.33857
FDQ51,OUT046,19.749681
FDE35,OUT046,24.487448
FDB46,OUT013,86.16033
NCG19,OUT035,93.27526
NCL06,OUT018,103.16531
FDT36,OUT019,13.777513
FDC56,OUT049,49.05897
FDJ26,OUT049,86.292305
FDZ59,OUT017,67.34051
FDV11,OUT027,71.811424
FDR13,OUT010,45.98619
FDI15,OUT018,104.44539
FDF47,OUT018,88.22767
NCB54,OUT019,52.30886
NCK19,OUT027,78.34747
FDX16,OUT017,60.162437
FDL50,OUT045,50.66884
NCE31,OUT035,14.256496
DRJ01,OUT049,65.365486
FDE22,OUT013,65.27781
FDY20,OUT019,35.95173
NCO14,OUT045,18.001558
NCR50,OUT017,60.18087
DRM47,OUT017,76.48372
FDO27,OUT010,38.371998
FDJ20,OUT027,51.06993
NCX17,OUT013,94.76479
FDG59,OUT049,14.705661
FDD52,OUT045,43.440063
FDO48,OUT017,88.56542
FDC59,OUT019,25.677868
FDS15,OUT018,42.300507
FDB47,OUT035,84.54707
FDV14,OUT019,35.157524
FDB27,OUT013,79.39579
FDA35,OUT035,49.75461
FDN51,OUT018,103.489555
FDO39,OUT019,73.41806
FDB28,OUT049,79.729164
DRJ25,OUT046,20.022701
FDH46,OUT027,41.23826
FDI10,OUT045,69.349014
FDU21,OUT018,12.076031
FDD09,OUT049,72.496574
FDD10,OUT046,71.99264
FDN31,OUT010,76.42015
FDA46,OUT018,77.52243
FDM56,OUT046,43.43465
FDF11,OUT010,95.79892
FDS32,OUT018,54.878586
NCM06,OUT013,62.323845
FDZ26,OUT045,96.10949
FDO01,OUT013,52.713276
FDJ46,OUT049,70.32675
FDG26,OUT019,103.864624
FDZ38,OUT035,69.66999
NCO55,OUT013,42.98421
FDT60,OUT035,49.749374
FDW37,OUT049,36.698006
NCK42,OUT018,85.03244
FDA45,OUT046,70.366035
FDW55,OUT018,99.35755
FDY44,OUT017,78.20722
FDQ31,OUT017,34.341187
FDM09,OUT049,68.969795
FDH12,OUT018,41.12951
NCQ43,OUT035,43.958107
FDT33,OUT035,67.08819
NCT41,OUT018,59.03448
DRJ25,OUT010,19.626871
NCQ41,OUT046,79.10109
NCN17,OUT049,40.756153
DRO35,OUT027,48.280575
FDU27,OUT018,18.151445
FDY43,OUT027,68.944565
FDG46,OUT035,46.60406
DRL49,OUT018,56.643665
NCB55,OUT049,23.309444
FDK28,OUT049,104.47729
FDO49,OUT045,19.880253
FDT03,OUT013,73.6661
FDW33,OUT027,42.88703
FDR02,OUT035,44.122627
FDF50,OUT013,80.637886
FDA40,OUT018,34.322105
NCT53,OUT018,65.200836
FDY60,OUT035,57.03326
FDP44,OUT027,42.12544
NCQ50,OUT045,85.6289
NCC30,OUT017,70.9015
FDQ60,OUT018,47.411854
FDG41,OUT046,44.19587
FDQ03,OUT046,95.28283
FDM03,OUT045,42.863
FDZ51,OUT018,36.32989
DRF51,OUT035,15.430897
